ts,iso_time,dataset,instrument_id,bar,open,high,low,close,volume_contracts,volume_base,volume_quote
1775002440000,2026-04-01T00:14:00Z,candles,BTC-USDT-SWAP,1m,68042.4,68042.5,67980.7,68009.9,5500.48,55.0048,3740761.9793
1775002500000,2026-04-01T00:15:00Z,candles,BTC-USDT-SWAP,1m,68010,68081.3,68009.9,68072.4,5153.25,51.5325,3507298.3597
1775002560000,2026-04-01T00:16:00Z,candles,BTC-USDT-SWAP,1m,68072.5,68097.9,68043.6,68059,2892.89,28.9289,1969282.4003
1775002620000,2026-04-01T00:17:00Z,candles,BTC-USDT-SWAP,1m,68059,68164,68044.3,68164,5786.44,57.8644,3941456.72288
1775002680000,2026-04-01T00:18:00Z,candles,BTC-USDT-SWAP,1m,68163.9,68180.3,68149.4,68156,3597.02,35.9702,2451935.61995
1775002740000,2026-04-01T00:19:00Z,candles,BTC-USDT-SWAP,1m,68156,68156,68085.9,68102.8,1563.12,15.6312,1064839.65398
1775002800000,2026-04-01T00:20:00Z,candles,BTC-USDT-SWAP,1m,68102.8,68158.8,68102.8,68125.1,2733.14,27.3314,1862224.55415
1775002860000,2026-04-01T00:21:00Z,candles,BTC-USDT-SWAP,1m,68125.2,68125.2,68056,68058.6,2482.12,24.8212,1689681.23054
1775002920000,2026-04-01T00:22:00Z,candles,BTC-USDT-SWAP,1m,68058.6,68065.1,67950,67969.3,5083.17,50.8317,3456750.19635
1775002980000,2026-04-01T00:23:00Z,candles,BTC-USDT-SWAP,1m,67969.3,67980.1,67880.8,67961.2,12702.14,127.0214,8629385.70229
1775003040000,2026-04-01T00:24:00Z,candles,BTC-USDT-SWAP,1m,67961.1,67975.2,67932.4,67938.9,5039.3,50.393,3424355.09416
1775003100000,2026-04-01T00:25:00Z,candles,BTC-USDT-SWAP,1m,67938.9,67938.9,67901.1,67911.5,6172.07,61.7207,4192037.44543
1775003160000,2026-04-01T00:26:00Z,candles,BTC-USDT-SWAP,1m,67911.5,67939,67901,67913.7,4577.78,45.7778,3109121.45053
1775003220000,2026-04-01T00:27:00Z,candles,BTC-USDT-SWAP,1m,67913.7,67920.9,67905.4,67916.4,3601.44,36.0144,2445880.48032
1775003280000,2026-04-01T00:28:00Z,candles,BTC-USDT-SWAP,1m,67916.4,67928,67870.9,67894.4,3551.78,35.5178,2411795.53785
1775003340000,2026-04-01T00:29:00Z,candles,BTC-USDT-SWAP,1m,67894.3,67967.6,67894.3,67967.6,7270.71,72.7071,4939506.81094
1775003400000,2026-04-01T00:30:00Z,candles,BTC-USDT-SWAP,1m,67967.6,67996.9,67967.6,67996.8,3492.06,34.9206,2374169.93729
1775003460000,2026-04-01T00:31:00Z,candles,BTC-USDT-SWAP,1m,67996.8,67996.8,67900.1,67900.1,5149.57,51.4957,3499247.06317
1775003520000,2026-04-01T00:32:00Z,candles,BTC-USDT-SWAP,1m,67900,67900.1,67815,67855,10871.49,108.7149,7376513.69183
1775003580000,2026-04-01T00:33:00Z,candles,BTC-USDT-SWAP,1m,67855.1,67900,67855.1,67899.9,2088.53,20.8853,1417686.29954
1775003640000,2026-04-01T00:34:00Z,candles,BTC-USDT-SWAP,1m,67900,67900.2,67865,67891,1987.06,19.8706,1348965.03739
1775003700000,2026-04-01T00:35:00Z,candles,BTC-USDT-SWAP,1m,67891.1,67925.3,67891.1,67924,5393.58,53.9358,3662644.38568
1775003760000,2026-04-01T00:36:00Z,candles,BTC-USDT-SWAP,1m,67924.1,67966.8,67910,67933.3,11076.71,110.7671,7524340.95207
1775003820000,2026-04-01T00:37:00Z,candles,BTC-USDT-SWAP,1m,67933.2,67933.3,67910,67916.9,2941.36,29.4136,1997933.45422
1775003880000,2026-04-01T00:38:00Z,candles,BTC-USDT-SWAP,1m,67917,67947.5,67891,67947.5,2412.11,24.1211,1638220.66876
1775003940000,2026-04-01T00:39:00Z,candles,BTC-USDT-SWAP,1m,67947.5,67963.2,67924.8,67945,3641.82,36.4182,2474583.9988
1775004000000,2026-04-01T00:40:00Z,candles,BTC-USDT-SWAP,1m,67945,67964.7,67942,67955.9,1679.1,16.791,1141046.33284
1775004060000,2026-04-01T00:41:00Z,candles,BTC-USDT-SWAP,1m,67956,67975.1,67940,67968.1,868.71,8.6871,590347.34526
1775004120000,2026-04-01T00:42:00Z,candles,BTC-USDT-SWAP,1m,67968.2,67989.8,67968.1,67984,3026.4,30.264,2057379.27369
1775004180000,2026-04-01T00:43:00Z,candles,BTC-USDT-SWAP,1m,67984.1,67985.8,67977.2,67977.2,2140.1,21.401,1454851.46939
1775004240000,2026-04-01T00:44:00Z,candles,BTC-USDT-SWAP,1m,67977.3,68034.8,67977.2,68034.8,5334.81,53.3481,3628290.97616
1775004300000,2026-04-01T00:45:00Z,candles,BTC-USDT-SWAP,1m,68034.8,68034.8,68000.1,68013.2,2074.94,20.7494,1411208.6006
1775004360000,2026-04-01T00:46:00Z,candles,BTC-USDT-SWAP,1m,68013.2,68048.8,68013.1,68043.5,1494.43,14.9443,1016742.79277
1775004420000,2026-04-01T00:47:00Z,candles,BTC-USDT-SWAP,1m,68043.5,68043.5,68025.3,68025.3,1459.03,14.5903,992672.1713
1775004480000,2026-04-01T00:48:00Z,candles,BTC-USDT-SWAP,1m,68025.3,68025.3,68000.1,68000.2,1049.33,10.4933,713601.42145
1775004540000,2026-04-01T00:49:00Z,candles,BTC-USDT-SWAP,1m,68000.2,68099.8,67995,68082,8826.96,88.2696,6007202.63689
1775004600000,2026-04-01T00:50:00Z,candles,BTC-USDT-SWAP,1m,68082,68220,68078.6,68220,17074.38,170.7438,11638489.34548
1775004660000,2026-04-01T00:51:00Z,candles,BTC-USDT-SWAP,1m,68220,68292.5,68200,68224.5,12579.94,125.7994,8585700.33642
1775004720000,2026-04-01T00:52:00Z,candles,BTC-USDT-SWAP,1m,68224.5,68270,68217,68231.1,3788.17,37.8817,2585035.53189
1775004780000,2026-04-01T00:53:00Z,candles,BTC-USDT-SWAP,1m,68231.1,68246,68202.7,68236.1,8985.15,89.8515,6129856.42176
1775004840000,2026-04-01T00:54:00Z,candles,BTC-USDT-SWAP,1m,68236.1,68318.5,68214.8,68261.4,12521.75,125.2175,8547225.17459
1775004900000,2026-04-01T00:55:00Z,candles,BTC-USDT-SWAP,1m,68261.5,68299.3,68244.9,68258.2,9000.5,90.005,6144286.73728
1775004960000,2026-04-01T00:56:00Z,candles,BTC-USDT-SWAP,1m,68258.2,68258.2,68183.5,68196.1,4120.61,41.2061,2810727.65209
1775005020000,2026-04-01T00:57:00Z,candles,BTC-USDT-SWAP,1m,68196,68207.4,68189.5,68197.2,1752.42,17.5242,1195111.54065
1775005080000,2026-04-01T00:58:00Z,candles,BTC-USDT-SWAP,1m,68197.1,68266,68195,68257.7,6127.04,61.2704,4181107.75868
1775005140000,2026-04-01T00:59:00Z,candles,BTC-USDT-SWAP,1m,68257.8,68299.9,68241.8,68299.9,3654.66,36.5466,2495008.50317
1775005200000,2026-04-01T01:00:00Z,candles,BTC-USDT-SWAP,1m,68300,68333.3,68262,68295.8,9340.49,93.4049,6379387.77314
1775005260000,2026-04-01T01:01:00Z,candles,BTC-USDT-SWAP,1m,68295.7,68320,68210.6,68225.1,8193.39,81.9339,5592197.75127
1775005320000,2026-04-01T01:02:00Z,candles,BTC-USDT-SWAP,1m,68225.1,68266.3,68185.5,68266.3,4808.26,48.0826,3280756.82146
1775005380000,2026-04-01T01:03:00Z,candles,BTC-USDT-SWAP,1m,68266.3,68309.9,68253.5,68278.3,3427.02,34.2702,2340140.33507
1775005440000,2026-04-01T01:04:00Z,candles,BTC-USDT-SWAP,1m,68278.2,68307.7,68240,68284.5,5548.38,55.4838,3788424.69906
1775005500000,2026-04-01T01:05:00Z,candles,BTC-USDT-SWAP,1m,68284.5,68290,68202.5,68204,3006.25,30.0625,2051965.88285
1775005560000,2026-04-01T01:06:00Z,candles,BTC-USDT-SWAP,1m,68204,68209.6,68114.8,68149.9,7529.01,75.2901,5130562.61192
1775005620000,2026-04-01T01:07:00Z,candles,BTC-USDT-SWAP,1m,68149.8,68240,68143.4,68218.5,5403.44,54.0344,3684851.57828
1775005680000,2026-04-01T01:08:00Z,candles,BTC-USDT-SWAP,1m,68218.5,68254.5,68218.5,68236.9,1625.89,16.2589,1109496.55479
1775005740000,2026-04-01T01:09:00Z,candles,BTC-USDT-SWAP,1m,68237,68258,68210,68229.1,2620.24,26.2024,1788334.80015
1775005800000,2026-04-01T01:10:00Z,candles,BTC-USDT-SWAP,1m,68229.1,68257.8,68212,68244.4,1547.4,15.474,1055958.57287
1775005860000,2026-04-01T01:11:00Z,candles,BTC-USDT-SWAP,1m,68244.5,68244.5,68214.9,68224.9,1594.1,15.941,1087572.04991
1775005920000,2026-04-01T01:12:00Z,candles,BTC-USDT-SWAP,1m,68224.9,68245,68215.4,68244.9,999.56,9.9956,681970.55733
1775005980000,2026-04-01T01:13:00Z,candles,BTC-USDT-SWAP,1m,68244.9,68279,68244.9,68263.1,5306.05,53.0605,3622210.04047
1775006040000,2026-04-01T01:14:00Z,candles,BTC-USDT-SWAP,1m,68263.1,68263.2,68200.1,68230.4,8362.47,83.6247,5705905.4265
1775006100000,2026-04-01T01:15:00Z,candles,BTC-USDT-SWAP,1m,68230.4,68230.4,68155.9,68158.7,6631.91,66.3191,4521741.6912
1775006160000,2026-04-01T01:16:00Z,candles,BTC-USDT-SWAP,1m,68158.7,68166.6,68101.9,68104.6,6642.48,66.4248,4525476.75765
1775006220000,2026-04-01T01:17:00Z,candles,BTC-USDT-SWAP,1m,68104.5,68138.4,68100,68113.2,4351.19,43.5119,2963876.85291
1775006280000,2026-04-01T01:18:00Z,candles,BTC-USDT-SWAP,1m,68113.2,68140,68100.1,68100.1,2599.11,25.9911,1770654.27356
1775006340000,2026-04-01T01:19:00Z,candles,BTC-USDT-SWAP,1m,68100.1,68100.2,68021.6,68045.4,7812.54,78.1254,5316657.97412
1775006400000,2026-04-01T01:20:00Z,candles,BTC-USDT-SWAP,1m,68045.3,68075,68041.9,68075,3126.22,31.2622,2127403.15737
1775006460000,2026-04-01T01:21:00Z,candles,BTC-USDT-SWAP,1m,68075,68075,68047.5,68054.5,1746.01,17.4601,1188294.43277
1775006520000,2026-04-01T01:22:00Z,candles,BTC-USDT-SWAP,1m,68054.6,68054.6,68030,68034,2570.19,25.7019,1748776.38872
1775006580000,2026-04-01T01:23:00Z,candles,BTC-USDT-SWAP,1m,68034,68049.7,68024.4,68049.6,4754.47,47.5447,3234444.75602
1775006640000,2026-04-01T01:24:00Z,candles,BTC-USDT-SWAP,1m,68049.7,68049.7,67981.5,68019.6,3899.87,38.9987,2652138.46207
1775006700000,2026-04-01T01:25:00Z,candles,BTC-USDT-SWAP,1m,68019.7,68049.5,68019.6,68023.2,3176.06,31.7606,2160890.0574
1775006760000,2026-04-01T01:26:00Z,candles,BTC-USDT-SWAP,1m,68023.1,68062.7,68020.2,68043.8,4653.02,46.5302,3166359.28686
1775006820000,2026-04-01T01:27:00Z,candles,BTC-USDT-SWAP,1m,68043.7,68048,68024.1,68035.4,1478.15,14.7815,1005663.31829
1775006880000,2026-04-01T01:28:00Z,candles,BTC-USDT-SWAP,1m,68035.4,68035.4,68020.1,68024.8,868.25,8.6825,590676.94094
1775006940000,2026-04-01T01:29:00Z,candles,BTC-USDT-SWAP,1m,68024.7,68068,68014.3,68014.3,5371.03,53.7103,3654782.33588
1775007000000,2026-04-01T01:30:00Z,candles,BTC-USDT-SWAP,1m,68014.3,68060,68000,68056.7,6509.98,65.0998,4429111.85577
1775007060000,2026-04-01T01:31:00Z,candles,BTC-USDT-SWAP,1m,68056.6,68061.5,68022.1,68047.7,5420.58,54.2058,3688217.05782
1775007120000,2026-04-01T01:32:00Z,candles,BTC-USDT-SWAP,1m,68047.7,68056.6,68023.8,68037.1,2615.27,26.1527,1779459.27769
1775007180000,2026-04-01T01:33:00Z,candles,BTC-USDT-SWAP,1m,68037.1,68037.1,68000,68021.9,2139.29,21.3929,1454913.55161
1775007240000,2026-04-01T01:34:00Z,candles,BTC-USDT-SWAP,1m,68022,68022,67875.3,67900.2,8066.47,80.6647,5479767.79098
1775007300000,2026-04-01T01:35:00Z,candles,BTC-USDT-SWAP,1m,67900.2,67912.2,67752.2,67816.8,22071.71,220.7171,14967470.86684
1775007360000,2026-04-01T01:36:00Z,candles,BTC-USDT-SWAP,1m,67816.9,67860,67813,67860,8228.24,82.2824,5581768.73689
1775007420000,2026-04-01T01:37:00Z,candles,BTC-USDT-SWAP,1m,67859.9,67954.4,67859.9,67932.2,5833.71,58.3371,3960889.91605
1775007480000,2026-04-01T01:38:00Z,candles,BTC-USDT-SWAP,1m,67932.3,67940.9,67908.2,67908.2,4465.24,44.6524,3032818.83929
1775007540000,2026-04-01T01:39:00Z,candles,BTC-USDT-SWAP,1m,67908.2,67915.2,67867.1,67867.1,2408.79,24.0879,1635324.68007
1775007600000,2026-04-01T01:40:00Z,candles,BTC-USDT-SWAP,1m,67867.1,67900,67867.1,67900,3085.94,30.8594,2094695.21637
1775007660000,2026-04-01T01:41:00Z,candles,BTC-USDT-SWAP,1m,67900,67900,67876.6,67884.5,1911.14,19.1114,1297377.11872
1775007720000,2026-04-01T01:42:00Z,candles,BTC-USDT-SWAP,1m,67884.5,67887.9,67864.7,67869.2,3130.18,31.3018,2124712.96963
1775007780000,2026-04-01T01:43:00Z,candles,BTC-USDT-SWAP,1m,67869.3,67869.3,67826.6,67856.2,5918.02,59.1802,4014853.03851
1775007840000,2026-04-01T01:44:00Z,candles,BTC-USDT-SWAP,1m,67856.1,67925,67856.1,67925,4140.08,41.4008,2811401.14776
1775007900000,2026-04-01T01:45:00Z,candles,BTC-USDT-SWAP,1m,67925,67929,67858.5,67872.4,7904.25,79.0425,5365652.61939
1775007960000,2026-04-01T01:46:00Z,candles,BTC-USDT-SWAP,1m,67872.3,67887.9,67820,67832.8,4317.7,43.177,2929808.93015
1775008020000,2026-04-01T01:47:00Z,candles,BTC-USDT-SWAP,1m,67832.8,67841.8,67826.4,67826.5,2231.9,22.319,1514045.09738
1775008080000,2026-04-01T01:48:00Z,candles,BTC-USDT-SWAP,1m,67826.4,67880,67814.4,67863.2,5782.21,57.8221,3922711.7932
1775008140000,2026-04-01T01:49:00Z,candles,BTC-USDT-SWAP,1m,67863.2,67873.3,67820,67837,1181.35,11.8135,801512.26845
1775008200000,2026-04-01T01:50:00Z,candles,BTC-USDT-SWAP,1m,67837,67859.9,67830.4,67851.9,4252.48,42.5248,2885226.82333
1775008260000,2026-04-01T01:51:00Z,candles,BTC-USDT-SWAP,1m,67851.8,67851.9,67835.8,67843.6,1272,12.72,862962.92489
1775008320000,2026-04-01T01:52:00Z,candles,BTC-USDT-SWAP,1m,67843.6,67843.6,67825.8,67833.7,3016.35,30.1635,2046035.89669
1775008380000,2026-04-01T01:53:00Z,candles,BTC-USDT-SWAP,1m,67833.7,67909.2,67833.7,67907.5,3445.17,34.4517,2338415.73826
1775008440000,2026-04-01T01:54:00Z,candles,BTC-USDT-SWAP,1m,67907.5,67914.3,67839.2,67839.2,7069.62,70.6962,4799459.78499
1775008500000,2026-04-01T01:55:00Z,candles,BTC-USDT-SWAP,1m,67839.3,67907,67829,67829.1,8140.21,81.4021,5525218.71091
1775008560000,2026-04-01T01:56:00Z,candles,BTC-USDT-SWAP,1m,67829.1,67829.1,67777.3,67812.4,4691.54,46.9154,3181109.61409
1775008620000,2026-04-01T01:57:00Z,candles,BTC-USDT-SWAP,1m,67812.4,67812.4,67714,67778.1,6824.97,68.2497,4624229.82989
1775008680000,2026-04-01T01:58:00Z,candles,BTC-USDT-SWAP,1m,67778.2,67789.2,67755.4,67768.4,3139.24,31.3924,2127656.62754
1775008740000,2026-04-01T01:59:00Z,candles,BTC-USDT-SWAP,1m,67768.4,67773.2,67755.4,67755.4,1497.18,14.9718,1014519.24772
1775008800000,2026-04-01T02:00:00Z,candles,BTC-USDT-SWAP,1m,67755.4,67812.7,67747.6,67800.3,12933.51,129.3351,8767319.1291
1775008860000,2026-04-01T02:01:00Z,candles,BTC-USDT-SWAP,1m,67800.2,67815,67793,67815,2483.01,24.8301,1683644.82666
1775008920000,2026-04-01T02:02:00Z,candles,BTC-USDT-SWAP,1m,67815,67829,67791.3,67791.3,3084.84,30.8484,2092097.90283
1775008980000,2026-04-01T02:03:00Z,candles,BTC-USDT-SWAP,1m,67791.3,67800,67789.2,67799.5,1067.28,10.6728,723562.614
1775009040000,2026-04-01T02:04:00Z,candles,BTC-USDT-SWAP,1m,67799.4,67820,67799.4,67818.5,3016.04,30.1604,2045152.97681
1775009100000,2026-04-01T02:05:00Z,candles,BTC-USDT-SWAP,1m,67818.5,67826.6,67810,67810.1,1667.11,16.6711,1130596.84034
1775009160000,2026-04-01T02:06:00Z,candles,BTC-USDT-SWAP,1m,67810.1,67810.1,67740,67746.9,1645.75,16.4575,1115320.38616
1775009220000,2026-04-01T02:07:00Z,candles,BTC-USDT-SWAP,1m,67746.9,67825,67744.2,67825,4846.13,48.4613,3284008.51688
1775009280000,2026-04-01T02:08:00Z,candles,BTC-USDT-SWAP,1m,67825,67859,67802.7,67859,2214.55,22.1455,1502171.79551
1775009340000,2026-04-01T02:09:00Z,candles,BTC-USDT-SWAP,1m,67859,67869.1,67805.7,67816.3,7709.27,77.0927,5230080.82097
1775009400000,2026-04-01T02:10:00Z,candles,BTC-USDT-SWAP,1m,67816.3,67833.4,67785.8,67792.7,3668.92,36.6892,2487691.63257
1775009460000,2026-04-01T02:11:00Z,candles,BTC-USDT-SWAP,1m,67792.6,67792.7,67688.4,67723.4,5711.05,57.1105,3868041.50181
1775009520000,2026-04-01T02:12:00Z,candles,BTC-USDT-SWAP,1m,67723.4,67786.6,67723.4,67779.9,2272.98,22.7298,1540376.1099
1775009580000,2026-04-01T02:13:00Z,candles,BTC-USDT-SWAP,1m,67780,67780,67689.7,67689.7,3559.35,35.5935,2411375.16917
1775009640000,2026-04-01T02:14:00Z,candles,BTC-USDT-SWAP,1m,67689.8,67835.4,67677,67809.3,15765.97,157.6597,10682960.21767
1775009700000,2026-04-01T02:15:00Z,candles,BTC-USDT-SWAP,1m,67809.2,67809.2,67720,67786.6,11871.83,118.7183,8042900.76851
1775009760000,2026-04-01T02:16:00Z,candles,BTC-USDT-SWAP,1m,67786.6,67799.2,67777.9,67791.1,1455.41,14.5541,986552.0267
1775009820000,2026-04-01T02:17:00Z,candles,BTC-USDT-SWAP,1m,67791.1,67838.9,67791.1,67829.7,2387.61,23.8761,1619248.04324
1775009880000,2026-04-01T02:18:00Z,candles,BTC-USDT-SWAP,1m,67829.8,67874.7,67828.2,67860,2485.66,24.8566,1686577.19931
1775009940000,2026-04-01T02:19:00Z,candles,BTC-USDT-SWAP,1m,67860,67874.2,67851.3,67851.4,1947.32,19.4732,1321445.82327
1775010000000,2026-04-01T02:20:00Z,candles,BTC-USDT-SWAP,1m,67851.3,67876.5,67846.2,67874.7,3036.82,30.3682,2060970.4356
1775010060000,2026-04-01T02:21:00Z,candles,BTC-USDT-SWAP,1m,67874.7,67875,67833.8,67844.7,4461.4,44.614,3027790.51905
1775010120000,2026-04-01T02:22:00Z,candles,BTC-USDT-SWAP,1m,67844.7,67850,67815.6,67815.6,2275.53,22.7553,1543784.74487
1775010180000,2026-04-01T02:23:00Z,candles,BTC-USDT-SWAP,1m,67815.6,67815.7,67800,67813.6,1560.26,15.6026,1057900.37508
1775010240000,2026-04-01T02:24:00Z,candles,BTC-USDT-SWAP,1m,67813.6,67822,67788,67810,2167.19,21.6719,1469405.85269
1775010300000,2026-04-01T02:25:00Z,candles,BTC-USDT-SWAP,1m,67809.9,67810,67711.5,67736.5,4189.15,41.8915,2838863.57491
1775010360000,2026-04-01T02:26:00Z,candles,BTC-USDT-SWAP,1m,67736.6,67750,67560,67658.6,22678.87,226.7887,15340742.50496
1775010420000,2026-04-01T02:27:00Z,candles,BTC-USDT-SWAP,1m,67658.7,67674.1,67608.2,67670.1,6937.52,69.3752,4692246.22907
1775010480000,2026-04-01T02:28:00Z,candles,BTC-USDT-SWAP,1m,67670,67670.1,67606.7,67629.3,4046.16,40.4616,2736395.43509
1775010540000,2026-04-01T02:29:00Z,candles,BTC-USDT-SWAP,1m,67629.3,67633,67583.9,67610.9,12698.24,126.9824,8585297.96323
1775010600000,2026-04-01T02:30:00Z,candles,BTC-USDT-SWAP,1m,67610.9,67654.5,67550.1,67640.9,11424.39,114.2439,7721481.15109
1775010660000,2026-04-01T02:31:00Z,candles,BTC-USDT-SWAP,1m,67641,67680,67625.8,67666,3711.58,37.1158,2511267.91598
1775010720000,2026-04-01T02:32:00Z,candles,BTC-USDT-SWAP,1m,67666.1,67677.2,67633.7,67669,2303.58,23.0358,1558604.40725
1775010780000,2026-04-01T02:33:00Z,candles,BTC-USDT-SWAP,1m,67669,67677,67650,67658,2408.29,24.0829,1629506.08386
1775010840000,2026-04-01T02:34:00Z,candles,BTC-USDT-SWAP,1m,67658,67669.1,67569.6,67569.6,5976.52,59.7652,4041631.30191
1775010900000,2026-04-01T02:35:00Z,candles,BTC-USDT-SWAP,1m,67569.6,67619.2,67555,67618.3,3717.58,37.1758,2512405.98025
1775010960000,2026-04-01T02:36:00Z,candles,BTC-USDT-SWAP,1m,67618.3,67654.1,67597.2,67654.1,3699.13,36.9913,2501555.13701
1775011020000,2026-04-01T02:37:00Z,candles,BTC-USDT-SWAP,1m,67654.1,67670,67650.6,67670,2228.52,22.2852,1507805.95622
1775011080000,2026-04-01T02:38:00Z,candles,BTC-USDT-SWAP,1m,67670,67691.7,67650.7,67655,4500.81,45.0081,3045711.67234
1775011140000,2026-04-01T02:39:00Z,candles,BTC-USDT-SWAP,1m,67654.9,67657.8,67580.2,67589.6,10015.78,100.1578,6772328.16709
1775011200000,2026-04-01T02:40:00Z,candles,BTC-USDT-SWAP,1m,67589.7,67663.8,67589.7,67650.1,5213.51,52.1351,3525945.85184
1775011260000,2026-04-01T02:41:00Z,candles,BTC-USDT-SWAP,1m,67650.1,67650.1,67613.7,67636,1418.07,14.1807,958995.68818
1775011320000,2026-04-01T02:42:00Z,candles,BTC-USDT-SWAP,1m,67636.1,67636.3,67605.9,67606,850.09,8.5009,574878.10701
1775011380000,2026-04-01T02:43:00Z,candles,BTC-USDT-SWAP,1m,67606,67632.8,67604.5,67632.8,1200.6,12.006,811806.78758
1775011440000,2026-04-01T02:44:00Z,candles,BTC-USDT-SWAP,1m,67632.8,67636.9,67622.5,67622.6,1147.69,11.4769,776228.47084
1775011500000,2026-04-01T02:45:00Z,candles,BTC-USDT-SWAP,1m,67622.6,67646.6,67600.1,67625.8,2484.18,24.8418,1679981.94968
1775011560000,2026-04-01T02:46:00Z,candles,BTC-USDT-SWAP,1m,67625.9,67641.5,67590,67590.1,2155.46,21.5546,1457589.37107
1775011620000,2026-04-01T02:47:00Z,candles,BTC-USDT-SWAP,1m,67590,67636.4,67590,67636.4,1935.26,19.3526,1308650.92455
1775011680000,2026-04-01T02:48:00Z,candles,BTC-USDT-SWAP,1m,67636.4,67671.1,67636.4,67658.9,3182.3,31.823,2153077.26043
1775011740000,2026-04-01T02:49:00Z,candles,BTC-USDT-SWAP,1m,67658.9,67709.2,67588.5,67588.6,7893.5,78.935,5340443.83634
1775011800000,2026-04-01T02:50:00Z,candles,BTC-USDT-SWAP,1m,67588.5,67634.8,67588.5,67611.5,3164.99,31.6499,2140215.93864
1775011860000,2026-04-01T02:51:00Z,candles,BTC-USDT-SWAP,1m,67611.5,67639.2,67611.4,67625.3,1676.64,16.7664,1133891.68978
1775011920000,2026-04-01T02:52:00Z,candles,BTC-USDT-SWAP,1m,67625.2,67625.2,67590,67603.6,1946.83,19.4683,1316078.9815
1775011980000,2026-04-01T02:53:00Z,candles,BTC-USDT-SWAP,1m,67603.6,67612.4,67564.2,67612.4,2016.93,20.1693,1363116.05075
1775012040000,2026-04-01T02:54:00Z,candles,BTC-USDT-SWAP,1m,67612.4,67620,67601.1,67620,1666.03,16.6603,1126483.84075
1775012100000,2026-04-01T02:55:00Z,candles,BTC-USDT-SWAP,1m,67620,67633.3,67600,67609.3,3592.12,35.9212,2428895.23096
1775012160000,2026-04-01T02:56:00Z,candles,BTC-USDT-SWAP,1m,67609.4,67609.4,67568.5,67591.1,1617.11,16.1711,1092935.38755
1775012220000,2026-04-01T02:57:00Z,candles,BTC-USDT-SWAP,1m,67591.1,67623,67586,67593.9,1429,14.29,966055.37562
1775012280000,2026-04-01T02:58:00Z,candles,BTC-USDT-SWAP,1m,67594,67622.7,67589.2,67614.8,2651.82,26.5182,1792702.15678
1775012340000,2026-04-01T02:59:00Z,candles,BTC-USDT-SWAP,1m,67614.8,67636.3,67612.4,67636.3,3321.98,33.2198,2246306.14652
1775012400000,2026-04-01T03:00:00Z,candles,BTC-USDT-SWAP,1m,67636.3,67694.3,67636.3,67686.1,4496.34,44.9634,3042739.46906
1775012460000,2026-04-01T03:01:00Z,candles,BTC-USDT-SWAP,1m,67686,67775.4,67683.7,67764,19720.3,197.203,13360120.84354
1775012520000,2026-04-01T03:02:00Z,candles,BTC-USDT-SWAP,1m,67764,67771.5,67752.8,67762,2961.15,29.6115,2006461.06308
1775012580000,2026-04-01T03:03:00Z,candles,BTC-USDT-SWAP,1m,67761.9,67761.9,67730.1,67739.2,4386.72,43.8672,2971950.83035
1775012640000,2026-04-01T03:04:00Z,candles,BTC-USDT-SWAP,1m,67739.1,67771.5,67730,67765,3800.36,38.0036,2575131.26645
1775012700000,2026-04-01T03:05:00Z,candles,BTC-USDT-SWAP,1m,67765,67816.5,67765,67816.1,6870.94,68.7094,4657385.31465
1775012760000,2026-04-01T03:06:00Z,candles,BTC-USDT-SWAP,1m,67816,67838,67792.5,67813,4309.21,43.0921,2922009.22623
1775012820000,2026-04-01T03:07:00Z,candles,BTC-USDT-SWAP,1m,67813,67910,67812.9,67880,16544.53,165.4453,11228321.21576
1775012880000,2026-04-01T03:08:00Z,candles,BTC-USDT-SWAP,1m,67880,67966.7,67841.1,67964.2,12258.88,122.5888,8323652.00205
1775012940000,2026-04-01T03:09:00Z,candles,BTC-USDT-SWAP,1m,67964.2,68079.7,67930.4,68034.3,20886.21,208.8621,14206108.59786
1775013000000,2026-04-01T03:10:00Z,candles,BTC-USDT-SWAP,1m,68034.3,68038.6,67984.4,68006.4,10646.82,106.4682,7241455.48509
1775013060000,2026-04-01T03:11:00Z,candles,BTC-USDT-SWAP,1m,68006.3,68018.5,67956.7,67988.5,4488.49,44.8849,3051591.55007
1775013120000,2026-04-01T03:12:00Z,candles,BTC-USDT-SWAP,1m,67988.5,67988.6,67962.6,67988.2,3101.44,31.0144,2108092.74936
1775013180000,2026-04-01T03:13:00Z,candles,BTC-USDT-SWAP,1m,67988.3,68000,67959.4,67960.4,4226.49,42.2649,2873128.92734
1775013240000,2026-04-01T03:14:00Z,candles,BTC-USDT-SWAP,1m,67960.4,67970,67946.7,67949.7,3200.33,32.0033,2174930.95389
1775013300000,2026-04-01T03:15:00Z,candles,BTC-USDT-SWAP,1m,67949.7,67953,67911.2,67952.9,3334.87,33.3487,2265368.05012
1775013360000,2026-04-01T03:16:00Z,candles,BTC-USDT-SWAP,1m,67953,67998.6,67952.9,67985.4,2647.47,26.4747,1799771.6907
1775013420000,2026-04-01T03:17:00Z,candles,BTC-USDT-SWAP,1m,67985.4,67998.6,67956.9,67956.9,3148.35,31.4835,2140247.06633
1775013480000,2026-04-01T03:18:00Z,candles,BTC-USDT-SWAP,1m,67956.9,67974.5,67950,67974.5,3211.88,32.1188,2182832.07347
1775013540000,2026-04-01T03:19:00Z,candles,BTC-USDT-SWAP,1m,67974.5,67978.3,67959.4,67959.5,1988.82,19.8882,1351783.42611
